ZAGREBAČKA,Dubrava,10342
ZAGREBAČKA,Dubravica,10293
ZAGREBAČKA,Dugo Selo,10370
ZAGREBAČKA,Farkaševac,10344
ZAGREBAČKA,Gorica Svetojanska,10453
ZAGREBAČKA,Gornji Stupnik,10255
ZAGREBAČKA,Graberje Ivaničko,10313
ZAGREBAČKA,Gradec,10345
ZAGREBAČKA,Ivanić-Grad,10310
ZAGREBAČKA,Jakovlje,10297
ZAGREBAČKA,Jastrebarsko,10450
ZAGREBAČKA,Kalje,10456
ZAGREBAČKA,Kloštar Ivanić,10312
ZAGREBAČKA,Komin,10383
ZAGREBAČKA,Kostanjevac,10455
ZAGREBAČKA,Krašić,10454
ZAGREBAČKA,Kravarsko,10413
ZAGREBAČKA,Križ,10314
ZAGREBAČKA,Kupljenovo,10295
ZAGREBAČKA,Lijevi Dubrovčak,10316
ZAGREBAČKA,Lonjica,10341
ZAGREBAČKA,Luka,10296
ZAGREBAČKA,Marija Gorica,10299
ZAGREBAČKA,Nova Kapela,10343
ZAGREBAČKA,Novo Čiče,10415
ZAGREBAČKA,Novoselec,10315
ZAGREBAČKA,Oborovo,10372
ZAGREBAČKA,Orle,10411
ZAGREBAČKA,Pisarovina,10451
ZAGREBAČKA,Pokupsko,10414
ZAGREBAČKA,Posavski Bregi,10311
ZAGREBAČKA,Preseka,10346
ZAGREBAČKA,Prigorje Brdovečko,10291
ZAGREBAČKA,Rakov Potok,10436
ZAGREBAČKA,Rakovec,10347
ZAGREBAČKA,Samobor,10430
ZAGREBAČKA,Sošice,10457
ZAGREBAČKA,Strmec Samoborski,10434
ZAGREBAČKA,Sveta Nedjelja,10431
ZAGREBAČKA,Sveti Ivan Zelina,10380
ZAGREBAČKA,Sveti Martin pod Okićem,10435
ZAGREBAČKA,Šenkovec,10292
ZAGREBAČKA,Velika Gorica,10410
ZAGREBAČKA,Velika Mlaka,10408
ZAGREBAČKA,Vrbovec,10340
ZAGREBAČKA,Vukovina,10419
