Tip ustanove:;Srednja škola;;;;;;
Županija:;Istarska;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
"SREDNJA ŠKOLA ""VLADIMIR GORTAN"" - SCUOLA MEDIA SUPERIORE ""VLADIMIR GORTAN""";;;;;Mišljenje Vijeća roditelja: nije dostavljeno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
Konobar - JMO - 2. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3691;L'OTTOCENTO E IL PRIMO NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;2. razred srednje škole
3702;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3871;LEZIONI DI MATEMATICA : aritmetica, geometria e algebra per l'istruzione professionale;Paolo Camagni, Riccardo Nikolassy;udžbenik;0,00;EDIT;;2. razred srednje škole
3688;DAL QUATTROCENTO AL SETTECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;2. razred srednje škole
4089;PERCORSI DI DIRITTO ED ECONOMIA;Paolo Ronchetti;udžbenik;0,00;EDIT;;2. razred srednje škole
3690;IL NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;2. razred srednje škole
3692;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
3693;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
3689;IL MEDIOEVO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;2. razred srednje škole
3703;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
ENGLESKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
4982;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4981;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
Opća gimnazija - 2. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU ;;;;;;;
4206;MATEMATICA 2 : libro ed eserciziario per la II classe dei licei, II parte;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;67,00;EDIT;Novo;2. razred srednje škole
4312;FISICA 2 : libro di testo per la seconda classe dei licei;Vladimir Paar, Vladimir Šips;udžbenik;101,00;EDIT;Novo;2. razred srednje škole
4205;MATEMATICA 2 : libro ed eserciziario per la II classe dei licei, I parte;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;67,00;EDIT;Novo;2. razred srednje škole
5838;CHIMICA GENERALE 2 : manuale per la II classe dei licei;Dunja Nothig-Hus, Mira Herak, Frances Novosel;udžbenik;93,00;EDIT;Novo;2. razred srednje škole
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
2268;KNJIŽEVNI VREMEPLOV 2 : čitanka za 2. razred gimnazije;Dragica Dujmović-Markusi, Sandra Rossetti-Bazdan;udžbenik;111,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5082;FON-FON 2 : udžbenik hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;2. razred srednje škole
5083;FON-FON 2 : radna bilježnica iz hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;2. razred srednje škole
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3739;GAOT - VOLUME 3 : dalla fine dell '800 alla letteratura contemporanea;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3849;L'UOMO E LA STORIA 3 : dai regimi totalitari al terzo millennio;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;2. razred srednje škole
3619;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3738;GAOT - VOLUME 2 : dal '600 all '800;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3611;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
3986;L'UOMO E LA STORIA 1 : dalla preistoria alla prima età moderna;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik s CD-om;0,00;EDIT;;2. razred srednje škole
3848;L'UOMO E LA STORIA 2 : dall'età dei lumi alla grande guerra;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;2. razred srednje škole
3610;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3743;GAOT : generi, autori, opere, testi;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3612;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
3744;GAOT - VOLUME 1 : dalle origini al '500 + antologia della Divina Commedia;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
Prirodoslovno-matematička gimnazija - 2. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU ;;;;;;;
4206;MATEMATICA 2 : libro ed eserciziario per la II classe dei licei, II parte;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;67,00;EDIT;Novo;2. razred srednje škole
4312;FISICA 2 : libro di testo per la seconda classe dei licei;Vladimir Paar, Vladimir Šips;udžbenik;101,00;EDIT;Novo;2. razred srednje škole
4205;MATEMATICA 2 : libro ed eserciziario per la II classe dei licei, I parte;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;67,00;EDIT;Novo;2. razred srednje škole
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
2268;KNJIŽEVNI VREMEPLOV 2 : čitanka za 2. razred gimnazije;Dragica Dujmović-Markusi, Sandra Rossetti-Bazdan;udžbenik;111,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5082;FON-FON 2 : udžbenik hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;2. razred srednje škole
5083;FON-FON 2 : radna bilježnica iz hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;2. razred srednje škole
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3849;L'UOMO E LA STORIA 3 : dai regimi totalitari al terzo millennio;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;2. razred srednje škole
3739;GAOT - VOLUME 3 : dalla fine dell '800 alla letteratura contemporanea;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3848;L'UOMO E LA STORIA 2 : dall'età dei lumi alla grande guerra;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;2. razred srednje škole
3619;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3610;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3986;L'UOMO E LA STORIA 1 : dalla preistoria alla prima età moderna;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik s CD-om;0,00;EDIT;;2. razred srednje škole
3743;GAOT : generi, autori, opere, testi;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3744;GAOT - VOLUME 1 : dalle origini al '500 + antologia della Divina Commedia;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3738;GAOT - VOLUME 2 : dal '600 all '800;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3612;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
3611;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4986;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4985;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
Tehničar za računalstvo - 2. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU ;;;;;;;
4312;FISICA 2 : libro di testo per la seconda classe dei licei;Vladimir Paar, Vladimir Šips;udžbenik;101,00;EDIT;Novo;2. razred srednje škole
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3703;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
3693;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
4096;GAOT : generi, autori, opere, testi;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3702;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;2. razred srednje škole
4097;GAOT - VOLUME 1 : dalle origini al '500 + antologia della Divina Commedia;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
4099;GAOT - VOLUME 3 : dalla fine dell '800 alla letteratura contemporanea;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
4098;GAOT - VOLUME 2 : dal '600 all '800;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;2. razred srednje škole
3747;ELETTROTECNICA;Massimiliano Paladini, Vittorio Savi, Luigi Vacondio;udžbenik;0,00;EDIT;;2. razred srednje škole
3692;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;2. razred srednje škole
ENGLESKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
4982;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4981;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
5391;ČITANKA 2 : čitanka u drugom razredu četverogodišnje srednje strukovne škole;Marina Čubrić, Davorka Horvatek-Modrić, Ruža Križan-Sirovica;udžbenik;103,00;ŠK;Novo;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2132;HRVATSKI JEZIK 2 : udžbenik za 2. razred četverogodišnjih strukovnih škola;Marina Čubrić;udžbenik;76,00;ŠK;;2. razred srednje škole
2131;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred četverogodišnjih strukovnih škola;Marina Čubrić;radna bilježnica;39,00;ŠK;;2. razred srednje škole
Automehaničar - JMO - 3. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3702;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3689;IL MEDIOEVO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3703;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3688;DAL QUATTROCENTO AL SETTECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3871;LEZIONI DI MATEMATICA : aritmetica, geometria e algebra per l'istruzione professionale;Paolo Camagni, Riccardo Nikolassy;udžbenik;0,00;EDIT;;3. razred srednje škole
3692;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3693;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3690;IL NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3691;L'OTTOCENTO E IL PRIMO NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4985;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4986;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5350;HRVATSKI JEZIK I KNJIŽEVNOST 3 : integrirani udžbenik hrvatskog jezika i književnosti u trećem razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;3. razred srednje škole
5351;HRVATSKI JEZIK I KNJIŽEVNOST 3 : radna bilježnica za hrvatski jezik i književnost u trećem razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;3. razred srednje škole
Komercijalist - 3. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3692;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
4097;GAOT - VOLUME 1 : dalle origini al '500 + antologia della Divina Commedia;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
4099;GAOT - VOLUME 3 : dalla fine dell '800 alla letteratura contemporanea;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
4096;GAOT : generi, autori, opere, testi;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
4098;GAOT - VOLUME 2 : dal '600 all '800;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
3703;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3977;LE REGOLE E LA CULTURA D'IMPRESA;Ettore De Vita, Beatrice Tornari;udžbenik s CD-om;0,00;EDIT;;3. razred srednje škole
3702;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3693;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4991;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 3. i 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred četvorogodišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4992;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 3. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred 4-godišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;radna bilježnica;59,00;OXFORD;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
5392;ČITANKA 3 : čitanka u trećem razredu četverogodišnje srednje strukovne škole;Marina Čubrić, Žarko Gazzari;udžbenik;103,00;ŠK;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2133;HRVATSKI JEZIK 3 : radna bilježnica za 3. razred četverogodišnjih strukovnih škola;Marica Kurtak;radna bilježnica;39,00;ŠK;;3. razred srednje škole
2134;HRVATSKI JEZIK 3 : udžbenik za 3. razred četverogodišnjih strukovnih škola;Marica Kurtak;udžbenik;76,00;ŠK;;3. razred srednje škole
Konobar - JMO - 3. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3690;IL NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3702;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3871;LEZIONI DI MATEMATICA : aritmetica, geometria e algebra per l'istruzione professionale;Paolo Camagni, Riccardo Nikolassy;udžbenik;0,00;EDIT;;3. razred srednje škole
3692;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3689;IL MEDIOEVO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3688;DAL QUATTROCENTO AL SETTECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
3703;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3693;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3691;L'OTTOCENTO E IL PRIMO NOVECENTO : moduli d'educazione letteraria attraverso i tempi e le culture;Panebianco, Zanichelli;udžbenik;0,00;EDIT;;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4986;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;3. razred srednje škole
4985;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5351;HRVATSKI JEZIK I KNJIŽEVNOST 3 : radna bilježnica za hrvatski jezik i književnost u trećem razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;3. razred srednje škole
5350;HRVATSKI JEZIK I KNJIŽEVNOST 3 : integrirani udžbenik hrvatskog jezika i književnosti u trećem razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;3. razred srednje škole
Opća gimnazija - 3. razred srednje škole ;;;;;;;
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU ;;;;;;;
4203;IL CAMMINO DEL TEMPO 3 : quaderno attivo di storia per la terza classe liceale con raccolta di fonti;Ivan Dukić;radna bilježnica;84,00;EDIT;Novo;3. razred srednje škole
4202;IL CAMMINO DEL TEMPO 3 : manuale di storia per la terza classe liceale;Nikolina Alfiević Talargić, Anita Budor Despot, Ivan Dukić;udžbenik;105,00;EDIT;Novo;3. razred srednje škole
3911;MATEMATICA 3 : libro ed eserciziario per la III classe dei ginnasi, II parte;Neven Elezović;udžbenik i zbirka zadataka;0,00;EDIT;;3. razred srednje škole
3910;MATEMATICA 3 : libro ed eserciziario per la III classe dei ginnasi, I parte;Branimir Dakić;udžbenik i zbirka zadataka;0,00;EDIT;;3. razred srednje škole
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
3014;KNJIŽEVNI VREMEPLOV 3 : čitanka iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović-Markusi, Sandra Rosseti-Bazdan;udžbenik;111,00;PROFIL;;3. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5084;FON-FON 3 : udžbenik hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;3. razred srednje škole
5085;FON-FON 3 : radna bilježnica iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;3. razred srednje škole
UDŽBENICI ZA TALIJANSKU NACIONALNU MANJINU - UVEZENI ;;;;;;;
3849;L'UOMO E LA STORIA 3 : dai regimi totalitari al terzo millennio;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;3. razred srednje škole
4095;GEOGRAFIA REGIONALE : dal locale al globale, vol. 1;Natale Garre', Carla Lanza, Giovanna Merlo, Ferruccio Nano;udžbenik;0,00;EDIT;;3. razred srednje škole
3612;IL SISTEMA DELLA LINGUA : prove d'ingresso, esercizi, verifiche;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3619;DALLE PAROLE AL TESTO;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3848;L'UOMO E LA STORIA 2 : dall'età dei lumi alla grande guerra;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik;0,00;EDIT;;3. razred srednje škole
3726;ELEMENTI DI SOCIOLOGIA;Ian Robertson;udžbenik;0,00;EDIT;;3. razred srednje škole
3610;IL SISTEMA DELLA LINGUA : dalle parole al testo;Marcello Sensini;udžbenik;0,00;EDIT;;3. razred srednje škole
3744;GAOT - VOLUME 1 : dalle origini al '500 + antologia della Divina Commedia;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
3986;L'UOMO E LA STORIA 1 : dalla preistoria alla prima età moderna;E. Bonifazi, U. Dellamonica, A. Vissani;udžbenik s CD-om;0,00;EDIT;;3. razred srednje škole
3739;GAOT - VOLUME 3 : dalla fine dell '800 alla letteratura contemporanea;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
3738;GAOT - VOLUME 2 : dal '600 all '800;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
3743;GAOT : generi, autori, opere, testi;G. Salà, M. Sambugar;udžbenik;0,00;EDIT;;3. razred srednje škole
3573;CORSO DI CHIMICA MODERNA;Cacciatore, Price, Smith, Smoot;radna bilježnica;0,00;EDIT;;3. razred srednje škole
4090;GEOGRAFIA ECONOMICA GENERALE C 1 : ambiente, territorio, economia;Sergio Conti, Carla Lanza, Ferruccio Nano;udžbenik;0,00;EDIT;;3. razred srednje škole
3611;IL SISTEMA DELLA LINGUA : materiali per l'accoglienza, il recupero e la verifica interattiva;Marcello Sensini;radna bilježnica;0,00;EDIT;;3. razred srednje škole
3885;CORSO DI CHIMICA MODERNA;Cacciatore, Price, Smith, Smoot;udžbenik;0,00;EDIT;;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
